      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    -0.122172         0.037506         -0.00704          14.207317         23.018293         -22.37805
    -0.14598         0.014966         -0.031804          14.359756         26.067074         -26.036587
    -0.153307         -0.022988         -0.036576          11.432927         27.835367         -31.067074
    -0.081826         -0.053742         -0.035901          13.323171         28.262196         -38.475609
    -0.013117         -0.061158         -0.038096          24.115854         33.262196         -42.92683
    -0.037251         -0.056543         -0.040242          34.329269         39.420734         -40.914635
    -0.016715         -0.090938         -0.054264          43.993904         39.329269         -40.335365
    0.041511         -0.073532         -0.017825          54.451221         36.158539         -42.591465
    0.080279         -0.031872         0.008591          51.25         31.158537         -45.060978
    0.137075         -0.052256         -0.009924          29.786587         15.091464         -28.841465
    0.152043         -0.083601         -0.064189          4.786585         1.280488         -13.323171
    0.137064         -0.086022         -0.107797          -9.72561         -12.042684         -0.884146
    0.152424         -0.076239         -0.100105          -9.756098         -22.530489         8.323171
    0.145377         -0.045366         -0.078912          -4.390244         -29.969513         20.762196
    0.126458         0.037535         -0.011567          1.006098         -34.17683         29.847561
    0.09726         0.105809         0.055981          -0.091463         -36.585365         36.371952
    0.062183         0.141288         0.089316          -10.243902         -40.762196         42.286587
    0.04252         0.15639         0.100554          -23.475611         -45.701221         45.060978
    0.03675         0.136635         0.118139          -33.445122         -47.92683         45.121952
    0.068072         0.108527         0.093534          -33.231709         -46.25         35.243904
    0.077895         0.030767         0.062328          -30.182928         -38.048782         30
    0.025011         -0.012691         0.032479          -26.859756         -26.768293         30.304878
    -0.041905         0.037894         0.053132          -18.170732         -10.70122         18.414635
    -0.127274         0.079534         0.06399          -13.628049         5.304878         3.384146
    -0.166077         0.049369         0.052364          -14.481708         12.621951         -4.634147
    -0.179151         0.001995         0.036422          -15.97561         16.585365         -9.085366
    -0.184727         -0.026724         0.017028          -16.615854         20.182928         -13.902439
    -0.202274         -0.051653         -0.019776          -15.823171         23.719513         -18.04878
    -0.18467         -0.057728         -0.038282          -9.847561         23.04878         -22.225611
    -0.130744         -0.052823         -0.038242          -3.536585         22.012196         -25.609756
    -0.068072         -0.067259         -0.055008          -2.378049         21.189024         -27.103659
    -0.002114         -0.103416         -0.08971          4.786585         22.103659         -27.591465
    0.042059         -0.088397         -0.075479          20.70122         24.237806         -27.134148
    0.062163         -0.042397         -0.053938          32.469513         25.030489         -25.884148
    0.095824         -0.028449         -0.02733          39.268295         20.579269         -23.841463
    0.158886         0.009272         0.033996          38.5061         12.5         -19.939024
    0.150937         0.009957         0.00454          19.481709         5.27439         -11.097561
    0.125632         0.002106         -0.043633          3.231707         -0.457317         -4.542683
    0.119646         0.008911         -0.062836          -2.5         -4.634147         -0.670732
    0.099623         0.006934         -0.053394          -1.676829         -5.97561         3.140244
    0.054503         0.045586         0.016855          4.786585         -5         4.664634
    0.032079         0.050922         0.08575          3.536585         -7.926829         6.52439
    0.013749         0.063199         0.088131          -9.390244         -13.47561         9.115854
    -0.002672         0.027512         0.066013          -21.036587         -16.402439         10.304878
    -0.014833         0.006189         0.038357          -24.359756         -16.463415         10.731708
    -0.040968         -0.023369         0.022873          -23.597561         -12.103659         9.390244
    -0.135314         0.008453         0.044275          -25.030489         -2.77439         6.554878
    -0.17329         0.019263         0.053584          -26.158537         5.487805         -3.689024
    -0.148007         0.027519         0.05107          -24.756098         12.591464         -14.45122
    -0.123288         0.036859         -0.003284          -21.12805         19.817074         -20.335367
    -0.111912         0.011519         -0.059268          -10.396341         26.79878         -25.731709
    -0.086209         0.001402         -0.098196          7.804878         32.865856         -30.487806
    -0.052952         -0.039308         -0.076018          23.262196         36.493904         -32.92683
    0.00549         -0.055274         -0.041673          33.079269         34.786587         -33.048782
    0.054978         -0.058477         -0.026307          33.841465         31.585367         -33.231709
    0.081678         -0.096196         -0.039601          28.506098         26.067074         -26.12805
    0.069053         -0.096879         -0.07797          22.012196         19.664635         -16.524391
    0.068328         -0.064222         -0.076243          17.92683         14.268293         -12.347561
    0.07771         -0.053135         -0.070174          14.329268         6.036585         -7.652439
    0.114707         -0.022977         -0.021178          14.72561         -5.670732         0.670732
    0.136297         0.034158         0.029737          10.335366         -15.640244         10.731708
    0.119194         0.022639         0.025548          0.091463         -22.987806         21.585367
    0.072894         0.048384         0.044461          -5.091464         -28.292683         30.518293
    0.032925         0.088122         0.08596          -9.695122         -32.225609         31.920732
    0.062082         0.12206         0.128924          -13.353659         -37.560978         28.353659
    0.104744         0.07089         0.12521          -14.939025         -37.804878         25.274391
    0.058209         0.060618         0.103879          -15.762196         -27.286587         25.213415
    -0.032339         0.10494         0.072751          -15.609756         -7.134147         14.329268
    -0.103215         0.113053         0.048045          -17.896341         12.012196         -3.292683
    -0.121244         0.087122         0.003084          -13.353659         23.902439         -15.731708
