      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    0.078417         -0.027692         -0.087608          21.981709         20.670732         -7.469512
    0.139491         -0.052036         -0.055633          7.987805         8.567074         0.182927
    0.210812         -0.102176         -0.082593          -0.518293         -2.5         7.286585
    0.239353         -0.060061         -0.052012          -1.036585         -11.890244         12.743903
    0.229568         0.005662         0.016399          -7.012195         -18.414635         13.963415
    0.189709         0.049061         0.072494          -19.786587         -24.237806         15.884147
    0.154306         0.059366         0.116784          -30.182928         -26.615854         16.280489
    0.098445         0.07718         0.13874          -31.189026         -24.024391         14.878049
    0.02192         0.081861         0.155328          -22.317074         -16.615854         11.707317
    -0.077972         0.085411         0.179926          -5.060976         -4.146341         6.737805
    -0.177416         0.069696         0.1748          11.768293         9.359756         0.060976
    -0.226113         0.076265         0.188473          3.780488         20.853659         -7.134147
    -0.235578         -0.04973         0.031638          -22.103659         30.945122         -11.371951
    -0.203111         -0.06205         -0.084455          -24.664635         36.737804         -11.95122
    -0.105457         -0.041046         -0.169517          8.140244         40.975609         -21.493902
    -0.049405         0.016968         -0.080341          45.884148         40.152439         -19.115854
    0.037234         -0.021777         -0.033022          44.451221         34.359756         -14.664635
    0.124318         -0.096133         -0.056496          23.414635         24.87805         -10.243902
    0.176603         -0.111086         -0.104572          14.512196         15.27439         -5.640244
    0.204173         -0.109181         -0.14147          16.981709         4.72561         0.152439
    0.186581         -0.028361         -0.098918          19.237804         -5.121951         7.469512
    0.158054         0.027702         -0.034603          8.140244         -12.560976         10.396341
    0.107107         0.044623         -0.011667          -10.792684         -18.353659         12.804878
    0.053068         0.081597         -0.003474          -23.140244         -20.884148         12.134147
    -0.011256         0.076996         -0.001998          -30.121952         -21.95122         11.79878
    -0.092794         0.056323         0.009339          -30.762196         -19.87805         9.176829
    -0.184782         0.052871         0.01919          -22.560976         -13.292684         3.353659
    -0.238451         0.064758         0.046993          -11.097561         -3.963415         -4.268293
    -0.250136         0.024658         0.065133          -1.585366         7.195122         -9.939025
    -0.261437         -0.014063         0.097614          2.469512         16.036585         -6.79878
    -0.239032         -0.024922         0.06481          -10.060976         21.67683         -4.512195
    -0.12521         -0.053531         -0.015925          -12.073171         23.841463         -5.213415
    -0.049777         0.011276         -0.048873          19.573172         27.042683         -10.304878
    0.00217         0.095349         0.003675          40.731709         26.097561         -10
    0.056033         0.091514         0.025987          33.810978         24.146341         -11.646341
    0.136037         -0.029328         0.023524          21.707317         20.030489         -11.646341
    0.234807         -0.143189         -0.038017          13.109756         13.75         -10.457317
    0.284134         -0.201075         -0.073187          8.018292         5.335366         -6.371952
    0.28219         -0.207539         -0.073784          -1.341463         -2.804878         3.04878
    0.257197         -0.125016         -0.089886          -2.134146         -11.25         11.585366
    0.187008         0.013269         -0.047105          12.164635         -16.646341         18.963415
    0.106247         0.119795         0.056262          13.079268         -21.310976         24.664635
    0.048865         0.128258         0.082705          -10         -25.518293         25.335367
    -0.055439         0.10495         0.075929          -33.628048         -26.981709         22.347561
    -0.144352         0.077319         0.065236          -32.743904         -21.981709         13.018293
    -0.214114         0.073769         0.068985          -12.256098         -11.829268         3.109756
    -0.26133         0.084601         0.099915          13.140244         1.737805         -4.878049
    -0.244611         0.086627         0.147901          25.42683         15.213415         -9.786586
    -0.218345         0.063247         0.08668          22.134148         29.847561         -13.445123
    -0.196551         0.070519         0.026766          24.054878         40.762196         -16.95122
    -0.125405         0.069111         -0.035814          25.70122         47.042683         -23.810976
    -0.039191         -0.04061         -0.10287          20.975611         46.432926         -25.731709
    0.040522         -0.157488         -0.152218          20.213415         41.829269         -22.317074
    0.104097         -0.197084         -0.148141          27.835367         33.567074         -16.646341
    0.137184         -0.167042         -0.127302          40.182926         23.475611         -9.390244
    0.13924         -0.099845         -0.087779          45.42683         13.384147         0.396341
    0.143813         -0.043548         -0.05245          36.158539         4.542683         10.670732
    0.138879         -0.003588         -0.027897          10.823171         -4.329268         19.725611
    0.111884         0.006504         -0.042826          -18.140244         -13.445123         27.865854
    0.096148         0.045047         -0.000472          -31.280489         -22.439026         31.524391
    0.083754         0.098733         0.068177          -31.006098         -29.573172         32.195122
    0.082824         0.090705         0.129347          -25.945122         -32.103661         33.353661
    0.046337         0.106549         0.210899          -8.506098         -27.530489         31.097561
    0.021249         0.185044         0.298212          -1.52439         -20.762196         26.341465
    -0.011907         0.130847         0.216108          -18.170732         -14.481708         21.981709
    -0.06558         0.20585         0.132848          -56.280491         -12.439025         20.42683
    -0.064573         0.025227         -0.078097          -79.085365         -2.439024         6.432927
    -0.138182         -0.111459         -0.168337          -65.335365         5.823171         3.780488
    -0.245311         -0.077644         -0.109279          -26.737806         19.29878         -3.993902
    -0.239218         -0.039459         -0.060079          7.530488         35.182926         -22.804878
    -0.197038         -0.044067         -0.054314          25.091463         44.786587         -28.871952
    -0.142201         -0.110449         -0.01474          4.359756         44.908539         -21.768293
    -0.085831         -0.185039         -0.138745          -52.5         38.201221         -10.792684
    -0.011829         -0.258969         -0.360605          -77.621956         29.329269         -4.878049
    0.045615         -0.133347         -0.3545          -18.079269         21.493902         -9.054878
    0.058758         0.104846         -0.156256          67.195122         16.646341         -12.317074
    0.08685         0.222939         0.141401          77.195122         5.823171         -7.621952
    0.179441         0.03343         0.205113          -1.219512         -5.121951         -1.707317
    0.126365         -0.237319         -0.055831          -45.731709         -7.042683         8.597561
    0.056951         -0.00255         0.00553          -6.707317         -6.737805         9.908537
    0.077007         0.110264         0.091338          14.939025         -2.256098         0.213415
    0.031136         0.083719         0.111938          5.884147         2.286585         2.317073
    -0.010638         0.040608         0.095019          -9.268293         6.067073         4.115854
    -0.029995         0.003776         0.043007          -22.347561         7.408537         2.317073
    -0.041574         -0.030183         -0.021258          -25.152439         7.530488         1.52439
    -0.050056         -0.053248         -0.065053          -17.195122         5.853659         2.652439
    -0.042193         -0.014668         -0.046769          -3.414634         3.902439         2.22561
    -0.029848         0.009359         -0.019837          2.286585         1.097561         1.128049
    -0.017824         0.004948         -0.021339          0.792683         -1.737805         0.762195
    -0.001564         0.00181         -0.00711          1.859756         -3.384146         1.006098
    0.009101         0.001253         0.002906          4.908537         -4.207317         1.25
    0.011968         0.007252         0.01502          7.256098         -3.993902         0.792683
    0.012113         0.016544         0.019633          7.591464         -3.262195         -0.182927
    0.012034         0.008157         0.017074          5.213415         -2.469512         -0.97561
    0.007479         0.002619         0.021081          2.926829         -1.310976         -1.280488
    0.001491         0.010299         0.018818          0.792683         -0.365854         -2.134146
    0.000021         0.008825         0.016812          -1.493902         0.152439         -3.384146
    -0.007405         -0.000167         0.012668          -4.634147         0.70122         -3.445122
    -0.010221         0.000257         -0.003733          -6.128049         1.036585         -3.353659
    -0.008372         0.003136         -0.013728          -5.243903         0.823171         -3.75
    -0.001424         -0.006085         -0.010983          -4.146341         0.335366         -4.085366
    0.00179         -0.005259         -0.003708          -2.591464         0         -3.628049
    0.006706         -0.005379         0.002893          -1.859756         -0.457317         -3.841464
    0.005169         -0.004498         0.004463          -2.5         -0.640244         -3.780488
    0.004917         0.000698         -0.002094          -2.957317         -0.579268         -4.268293
    0.008035         0.003683         -0.002847          -3.506098         -0.304878         -4.45122
    0.008576         0.000408         -0.00716          -3.841464         0.27439         -4.390244
    0.004127         -0.004166         -0.011588          -3.719512         0.487805         -4.268293
    0.007598         -0.004114         -0.007708          -3.262195         0.823171         -4.603659
    0.007055         -0.012666         -0.00558          -2.530488         1.067073         -4.847561
    0.005644         -0.007008         0.000614          -1.219512         1.128049         -4.512195
    0.003734         0.003378         -0.00322          -0.243902         1.158537         -4.573171
    0.005136         0.002507         -0.00238          -0.609756         0.884146         -4.512195
    0.004499         -0.000533         -0.007178          -1.006098         0.914634         -4.29878
    0.004381         -0.011364         -0.006523          0.365854         0.457317         -4.146341
    -0.000988         -0.012021         -0.003852          2.896342         0.152439         -3.628049
    0.000772         0.005813         0.01645          5.853659         -0.030488         -3.75
    0.00179         0.012463         0.015113          6.036585         -0.243902         -3.871951
    0.001627         0.00665         0.019512          3.689024         -0.396341         -4.02439
    0.001106         0.013914         0.016782          1.341463         0.182927         -3.993902
    0.004596         0.008592         0.01323          -1.676829         0.70122         -4.512195
    0.003482         -0.001134         -0.001135          -4.847561         1.006098         -4.237805
    0.007668         -0.012236         -0.009306          -6.25         1.432927         -4.29878
    0.002033         -0.009593         -0.010961          -5.518293         1.890244         -3.567073
    0.003189         -0.003768         -0.016972          -4.207317         1.829268         -3.658537
    0.004504         -0.005749         -0.00928          -3.597561         1.493902         -3.75
    0.00458         -0.003232         -0.002151          -3.963415         1.432927         -3.597561
    0.005812         -0.007664         -0.00465          -4.634147         1.371951         -3.536585
    0.001134         -0.009647         -0.012119          -3.932927         1.402439         -3.506098
    -0.000264         -0.004788         -0.005789          -2.134146         1.432927         -3.75
    0.000179         -0.001291         -0.006389          -0.518293         1.158537         -3.75
    -0.000247         -0.006111         -0.002572          0.945122         0.548781         -4.176829
    -0.003128         0.001557         0.004778          2.286585         0.091463         -3.75
    -0.000549         0.004566         0.004409          2.469512         -0.457317         -4.207317
    0.0021         0.001699         -0.00077          1.707317         -0.853659         -4.542683
    0.008906         0.003508         0.005829          1.52439         -1.006098         -4.085366
