      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    -0.024694         0.036144         0.046843          6.128049         4.939024         -3.628049
    -0.021513         0.035165         0.011498          1.036585         6.493903         -5.853659
    -0.011546         0.023054         -0.011505          -1.52439         9.45122         -7.256098
    -0.036971         0.020982         -0.051977          0.27439         14.908537         -10.060976
    -0.039343         0.030067         -0.067558          6.25         19.115854         -16.67683
    -0.033427         0.04085         -0.024359          19.817074         21.554878         -22.286587
    -0.017367         0.039126         0.080122          34.939026         24.969513         -26.829269
    0.012864         0.043605         0.105894          32.835365         26.524391         -27.713415
    0.014588         -0.034256         0.026708          5.731708         24.29878         -25.335367
    0.025733         -0.091272         -0.085665          -16.280489         20.091463         -24.085367
    0.003399         -0.069698         -0.143337          -18.567074         17.682928         -20.609756
    0.048813         -0.14736         -0.125802          -19.329269         10.823171         -16.554878
    0.033191         -0.095036         -0.060603          -1.219512         9.176829         -12.621951
    0.044131         -0.068021         -0.009029          7.042683         4.664634         -7.439024
    0.05093         -0.041136         0.007621          2.439024         1.310976         -4.176829
    0.014181         0.006349         -0.05406          -4.573171         -4.207317         1.067073
    0.020134         0.023048         0.005971          4.329268         -3.445122         1.097561
    0.007514         0.091485         0.071378          11.859756         -3.628049         5
    -0.002974         0.032759         0.048118          -3.963415         -5.030488         6.158537
    0.036293         0.007262         0.027166          -12.22561         -5.853659         5.640244
    0.036847         -0.008448         0.013921          -6.067073         -3.292683         4.969512
    -0.010366         0.026054         0.016996          -0.304878         -1.829268         7.591464
    0.058504         0.000726         0.008519          -4.847561         -8.963415         6.402439
    -0.006908         0.028706         0.058768          -7.896342         -6.707317         8.536586
    0.029825         0.034097         0.076507          -7.378049         -7.073171         4.847561
    -0.029069         0.030793         0.009057          -14.512196         -7.347561         7.835366
    -0.041615         0.026197         -0.007989          -21.097561         -4.695122         3.47561
    -0.055362         0.026817         0.00396          -13.993903         -0.060976         -0.27439
    -0.048391         0.009149         0.038325          -2.896342         2.743902         -4.146341
    -0.069963         0.04189         0.011128          2.835366         7.286585         -7.530488
    -0.085853         0.032144         -0.016683          3.414634         11.859756         -11.890244
    -0.080987         0.049153         -0.031901          7.469512         17.5         -16.737804
    -0.068501         0.023307         -0.029232          10         21.158537         -20.609756
    -0.047183         -0.022175         -0.015964          9.72561         23.231709         -21.463415
    -0.024661         -0.040396         -0.025076          3.628049         23.140244         -21.402439
    0.00117         -0.066887         -0.01342          -4.054878         22.195122         -19.359756
    0.023201         -0.114643         -0.032806          -9.573171         18.231709         -14.481708
    0.037506         -0.093081         -0.070581          -13.47561         10.70122         -7.195122
    0.043677         -0.114895         -0.108808          -17.621952         3.384146         -2.896342
    0.053496         -0.094259         -0.104039          -10.579268         -4.573171         4.481708
    0.052758         -0.040447         -0.02327          -1.341463         -6.554878         6.52439
    0.049824         0.052799         0.06322          4.72561         -7.317073         6.859756
    0.069351         0.029739         0.09999          9.02439         -8.353659         7.865854
    0.087317         0.119494         0.117687          11.676829         -6.79878         7.926829
    0.068877         0.112392         0.093173          5.670732         -1.52439         3.109756
    0.058422         0.089328         0.039187          -2.713415         -2.713415         5.243903
    0.044394         0.062869         0.006154          -7.439024         -0.548781         0.091463
    0.015984         0.016311         0.004142          -6.128049         2.134146         -3.658537
    -0.000299         0.01715         0.021087          3.871951         8.75         -9.176829
    0.001519         0.015478         0.050073          12.408537         15.243903         -14.29878
    -0.020074         0.016093         0.020527          15.70122         16.859756         -15.762196
