      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    -0.021289         -0.539062         0.595508          null         null         null
    -0.018398         -0.424023         0.48832          null         null         null
    -0.013938         -0.312266         0.411164          null         null         null
    0.001155         -0.245125         0.33772          null         null         null
    -0.010014         -0.159577         0.259434          3.536585         -0.335366         3.506098
    -0.012503         -0.129028         0.207938          4.847561         -0.945122         1.615854
    -0.011174         -0.104199         0.169866          -0.182927         -1.310976         -0.243902
    -0.006986         -0.095078         0.145658          -4.72561         -0.548781         -2.073171
    0.003591         -0.098523         0.100902          -5.853659         -0.091463         -3.20122
    0.001896         -0.091123         0.076229          -3.47561         -0.030488         -2.042683
    -0.003366         -0.073094         0.058249          -1.280488         0.182927         -1.036585
    0.000041         -0.056327         0.041912          -1.128049         -0.030488         -0.762195
    -0.000162         -0.039593         0.032748          -1.280488         -0.152439         -0.335366
    -0.004231         -0.029916         0.030691          -0.182927         -0.487805         0.670732
    -0.00319         -0.015535         0.029435          1.128049         -0.640244         0.670732
    0.00194         -0.006178         0.025892          0.914634         -0.335366         0.243902
    0.001357         -0.005723         0.019542          -0.731707         -0.579268         -0.152439
    0.001867         -0.004774         0.021493          -2.012195         -0.426829         -1.006098
    0.005009         -0.005382         0.02071          -2.835366         1.158537         -1.493902
    -0.00361         -0.011337         0.019888          -3.75         1.737805         -1.798781
    0.004534         -0.01864         0.009856          -3.871951         1.829268         -1.646342
    0.001479         -0.018427         -0.000318          -3.719512         2.560976         -0.548781
    -0.001356         -0.012398         0.00287          -3.567073         1.676829         -0.518293
    -0.002061         -0.030036         -0.011766          -2.073171         0.152439         -0.731707
    -0.003016         -0.019732         -0.008827          0.060976         -1.371951         0.365854
    0.001298         0.016636         0.007391          -0.487805         -1.737805         0.914634
    0.000257         0.007254         0.010015          -3.902439         -0.762195         0.335366
    0.008995         -0.000642         -0.000387          -4.45122         0.853659         0.030488
    0.011102         0.01394         -0.01027          -2.22561         1.920732         0.945122
    0.007905         0.015253         -0.008997          -1.158537         0.640244         2.469512
    0.007105         0.033882         0.016044          -3.262195         0.426829         1.829268
    0.00627         0.047223         0.034906          -10.579268         1.859756         -0.060976
    0.007751         0.016685         0.048237          -25.060976         3.719512         -0.27439
    -0.002589         -0.007551         0.023941          -47.103661         4.603659         1.219512
    0.005546         -0.032017         0.009192          -68.231712         3.932927         2.408537
    -0.011188         -0.094559         -0.039326          -79.695122         7.591464         3.04878
    0.004526         -0.122522         -0.074234          -73.048782         8.018292         2.652439
    -0.003606         -0.047041         -0.057044          -49.390244         10.670732         3.689024
    -0.017338         0.015297         -0.026885          -31.768293         12.77439         4.969512
    -0.012112         0.02337         -0.008227          -41.036587         11.981708         5.670732
    -0.022776         0.016938         -0.047988          -68.231712         11.219513         7.134147
    -0.035603         -0.061449         -0.087804          -84.908539         11.036586         5.609756
    -0.042936         -0.088613         -0.09915          -75.853661         11.707317         2.926829
    -0.023607         -0.078703         -0.118968          -50.182926         9.481708         2.347561
    -0.015956         -0.035814         -0.087948          -24.908537         7.408537         2.286585
    -0.011007         -0.047792         -0.051218          -13.018293         4.72561         2.103659
    -0.020719         -0.017139         -0.01988          -14.359756         2.560976         2.103659
