      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    -0.298456         0.124021         0.135669          -4.72561         12.22561         24.329269
    -0.235835         0.127537         0.178847          21.036587         11.646341         27.652439
    -0.136324         0.08953         0.238976          21.432928         10.823171         34.878048
    -0.07488         -0.002595         0.085908          4.969512         18.323172         33.597561
    0.018612         -0.08274         0.019703          1.189024         20.670732         24.45122
    0.220554         -0.104864         -0.084043          -10.792684         13.353659         13.75
    0.187771         -0.190336         -0.232078          -14.817074         8.47561         7.256098
    0.175412         -0.073168         -0.264568          9.969512         -4.390244         -2.195122
    0.232322         0.053185         -0.169272          35.457317         -17.713415         -15.243903
    0.301678         0.10622         -0.045183          48.932926         -23.170732         -26.554878
    0.377866         0.074234         0.170299          63.628052         -19.420732         -38.079269
    0.442136         0.059777         0.56202          44.542683         -0.670732         -41.951221
    0.150975         -0.260967         0.311921          -29.329269         33.079269         -29.268293
    0.023905         0.01564         0.165357          6.829268         58.201221         -47.347561
    -0.028532         0.246106         0.010411          44.146343         71.829269         -52.103661
    -0.14099         0.101768         -0.136203          26.981709         78.871956         -54.847561
    -0.136425         -0.117805         -0.27029          -18.20122         69.451218         -48.292683
    -0.177499         -0.391314         -0.492209          -73.140244         46.189026         -27.225611
    -0.296687         -0.493911         -0.596501          -76.43293         13.079268         1.280488
    -0.288131         -0.278527         -0.377982          -24.87805         -20.731709         22.469513
    -0.18363         0.083819         -0.075823          13.75         -41.036587         31.036587
    -0.114482         0.208071         0.140318          20.70122         -40.975609         30.304878
    -0.035726         0.3938         0.463621          31.524391         -20.365854         16.463415
    0.097982         0.350587         0.661522          27.896341         2.347561         -4.146341
    0.123698         0.157814         0.416522          -5.335366         20         -15.091464
    0.138607         -0.127069         -0.02772          -42.439026         31.006098         -23.018293
    0.176706         -0.143257         -0.263973          -34.878048         37.317074         -30.121952
    0.139411         -0.038629         -0.309616          -11.920732         30.823172         -25.030489
    0.018756         -0.025825         -0.242614          -12.682927         19.512196         -14.29878
    -0.069175         -0.090387         -0.190966          -25.182928         5.457317         -5.579268
    -0.130535         -0.187348         -0.129336          -32.408539         -6.859756         0.823171
    -0.18646         -0.185816         -0.026906          -19.146341         -19.390244         10.97561
    -0.227488         -0.038301         0.133944          1.006098         -32.5         23.018293
    -0.267537         0.053734         0.196413          6.097561         -40.030487         34.420734
    -0.303874         0.109198         0.233302          0.731707         -40.030487         38.75
