      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z

    -0.010624         -0.025496         0.046679          0         0.365854         -0.609756
    -0.009671         -0.017467         0.036953          -0.579268         0.457317         -0.487805
    -0.007151         -0.018857         0.026437          -0.945122         0.335366         -0.670732
    -0.006502         -0.013914         0.026618          -0.579268         0.335366         -0.945122
    -0.002858         -0.010545         0.021295          -0.335366         0.335366         -1.097561
    -0.002482         -0.011366         0.015864          -0.396341         0.579268         -0.914634
    -0.001595         -0.009874         0.007808          -0.548781         0.518293         -0.640244
    -0.004401         -0.007508         0.006247          -0.518293         0.27439         -0.335366
    -0.004497         -0.003663         0.009099          -0.457317         0         -0.457317
    -0.003402         0.00039         0.010404          -0.182927         0         -1.036585
    -0.000769         0.002656         0.006956          -0.457317         -0.213415         -1.310976
    -0.00081         0.000562         0.005174          -1.280488         -0.182927         -1.189024
    0.002867         -0.002871         0.003944          -1.798781         -0.426829         -1.189024
    -0.001612         -0.007179         0.000616          -1.463415         -0.487805         -1.371951
    0.002812         -0.00379         0.001079          -0.884146         -0.487805         -1.219512
    0.001273         -0.003618         0.002035          -0.731707         -0.426829         -0.731707
    0.000823         -0.004457         0.001433          -0.518293         -0.213415         -0.365854
    0.001635         -0.002198         -0.000026          -0.365854         -0.030488         -0.243902
    -0.001036         -0.000782         -0.000216          -0.213415         0.243902         0.030488
    -0.001805         -0.001212         0.002171          0.182927         0.182927         0.152439
    -0.004569         0.002546         -0.000607          0.457317         0.121951         0.060976
    -0.002483         0.008678         0.001858          -0.030488         -0.121951         -0.121951
    -0.000034         0.000301         0.001291          -0.579268         -0.213415         -0.365854
    0.004465         0.00239         0.001228          -0.548781         -0.27439         -0.914634
    0.00826         -0.000041         0.002154          -0.853659         -0.152439         -0.945122
    0.005827         -0.004525         -0.002769          -1.006098         -0.213415         -0.487805
    -0.000026         -0.004987         0.001301          -0.70122         0.060976         0.030488
    -0.002951         -0.005748         -0.000327          0         0.304878         0.091463
    -0.004314         0.003214         0.001301          0.121951         0.304878         0.091463
    -0.003646         0.002962         0.003385          0         0.457317         0.091463
    -0.001355         0.003737         0.002903          -0.091463         0.518293         -0.426829
    0.000479         -0.000721         -0.003537          -0.243902         0.487805         -0.640244
    0.001164         0.002353         -0.005759          -0.396341         0.457317         -0.518293
    0.001908         -0.000266         -0.001287          -0.670732         0.060976         -0.70122
    0.001722         -0.000799         0.000728          -0.914634         -0.152439         -0.884146
    -0.001162         0.000728         -0.000394          -0.914634         -0.213415         -0.518293
    -0.003468         0.000778         0.0032          -0.731707         -0.579268         -0.457317
    -0.002189         0.00238         0.001974          -0.731707         -0.579268         -1.341463
    0.002936         -0.002002         0.003728          -1.067073         -0.609756         -1.829268
    0.002154         -0.001016         -0.000924          -1.128049         -0.396341         -1.554878
    0.003872         -0.002571         -0.001911          -0.945122         -0.27439         -1.371951
    0.002902         -0.002252         -0.000552          -0.853659         -0.091463         -1.371951
    0.003493         -0.000044         -0.001223          -0.731707         0.091463         -1.158537
    0.002599         0.003285         -0.001369          -0.579268         0.121951         -0.792683
    0.002861         -0.001278         0.004373          -0.731707         0.243902         -0.884146
